# step, gen_loss, dis_loss, train_acc
14500, -1.195366E+01, -2.384750E-03,  8.9062E-01
14600, -6.197497E+00,  4.019868E-03,  9.3750E-01
14700, -2.178296E+01, -2.568574E-02,  8.5938E-01
14800, -2.116902E+01, -1.158634E-02,  8.9062E-01
14900, -5.365163E+01, -4.094700E-03,  8.7500E-01
15000, -1.576421E+01, -8.907346E-04,  8.9062E-01
15100, -1.319556E+01, -1.172469E-02,  9.0625E-01
15200, -1.541167E+01, -1.275107E-02,  8.5938E-01
15300, -2.762857E+01, -2.201523E-02,  8.9062E-01
15400, -3.103762E+01, -6.161174E-04,  9.0625E-01
15500, -1.414870E+01, -1.482684E-02,  8.7500E-01
15600, -1.733579E+00,  5.021011E-03,  9.5312E-01
15700, -2.198914E+01, -3.491312E-02,  8.5938E-01
15800, -1.229091E+01, -9.458069E-03,  8.9062E-01
15900, -5.239389E+01, -1.303142E-02,  9.2188E-01
16000, -2.808909E+01, -3.014358E-03,  9.5312E-01
16100, -1.152080E+01, -5.100084E-03,  8.4375E-01
16200, -6.061546E+00, -2.509786E-02,  8.2812E-01
16300, -3.382565E+00, -3.769830E-03,  9.5312E-01
16400, -4.302121E+01, -1.550115E-02,  8.5938E-01
16500, -4.950023E+00,  4.067648E-03,  8.5938E-01
16600,  3.834895E+00, -1.572057E-02,  8.5938E-01
16700,  1.013692E+00, -1.048793E-02,  9.0625E-01
16800, -1.461409E+00, -3.368972E-03,  9.5312E-01
16900, -1.667697E+01, -3.373132E-03,  9.0625E-01
17000, -2.954419E-01, -1.328380E-02,  9.5312E-01
17100,  1.368865E+00,  5.649868E-06,  9.2188E-01
17200,  1.049620E+01, -2.089059E-02,  9.0625E-01
17300, -8.628405E+00, -9.206494E-03,  9.2188E-01
17400, -9.170377E+00, -1.741497E-03,  8.7500E-01
17500, -8.743551E+00, -1.084796E-02,  9.2188E-01
17600, -1.920512E+01, -4.348533E-03,  8.9062E-01
17700, -2.047898E+01, -2.013982E-02,  9.3750E-01
17800,  2.211597E+00,  3.526372E-03,  9.5312E-01
17900, -7.588578E+00,  2.304440E-03,  9.3750E-01
18000, -2.612190E+01, -6.640770E-03,  8.7500E-01
18100,  1.158641E+01, -5.835804E-03,  9.2188E-01
18200, -2.579933E+00, -9.948527E-03,  8.9062E-01
18300, -1.853913E+01,  1.316475E-03,  9.8438E-01
18400,  7.524260E+00,  1.512342E-03,  9.5312E-01
18500, -3.082343E+01, -3.113458E-04,  9.2188E-01
18600, -3.350550E+00,  9.532354E-03,  9.2188E-01
18700, -8.166226E+00, -2.727011E-02,  8.4375E-01
18800, -1.584689E+01, -4.754154E-03,  9.5312E-01
18900, -2.622949E+01, -4.049743E-03,  9.6875E-01
19000,  2.787762E+00, -2.217290E-02,  8.2812E-01
19100,  7.641456E+00, -3.629037E-02,  8.5938E-01
19200,  2.368349E+00, -7.533294E-03,  8.5938E-01
19300,  2.967452E+00, -2.175964E-03,  9.3750E-01
19400,  6.334640E+00, -4.426965E-03,  9.2188E-01
19500,  9.238518E+00, -7.319817E-03,  9.2188E-01
19600, -7.067123E+00,  5.561983E-03,  9.3750E-01
19700,  1.726030E+01, -1.021080E-03,  9.3750E-01
19800,  2.483403E+00, -2.013382E-02,  8.9062E-01
19900,  2.610360E+00, -7.924128E-04,  9.3750E-01
20000, -3.248010E+00, -8.753518E-03,  9.3750E-01
20100, -1.096283E+01, -1.104123E-03,  9.2188E-01
20200,  8.179512E+00, -4.251571E-04,  9.0625E-01
20300, -6.836308E+00, -1.303135E-03,  9.3750E-01
20400, -6.497369E+00,  2.661596E-03,  9.6875E-01
20500,  3.819386E+00, -5.655253E-03,  8.9062E-01
20600, -9.566199E+00,  4.106170E-03,  9.2188E-01
20700, -7.985568E+00, -1.877641E-03,  9.6875E-01
20800,  8.521476E+00,  1.235262E-03,  8.5938E-01
20900,  6.401474E+00,  2.498236E-03,  9.6875E-01
21000, -5.172400E-01,  2.781178E-03,  9.6875E-01
21100, -2.116199E+01, -3.088722E-04,  9.5312E-01
21200,  9.130738E-01, -1.676313E-02,  8.7500E-01
21300, -2.262283E+01, -3.789898E-03,  9.5312E-01
21400,  4.884191E+00, -2.960914E-03,  8.9062E-01
21500, -4.274538E+00, -2.579221E-03,  9.5312E-01
21600, -2.721089E+01,  2.262512E-03,  9.3750E-01
21700, -1.716381E+01, -1.055404E-02,  9.3750E-01
21800, -1.542722E+01, -1.172677E-02,  8.7500E-01
21900,  5.283093E+00,  1.655109E-03,  9.6875E-01
22000, -1.227852E+01,  5.590266E-04,  9.6875E-01
22100,  4.746602E+00,  5.349740E-03,  8.2812E-01
22200, -4.208797E+01,  5.239639E-03,  9.2188E-01
22300, -1.530712E+01, -2.106181E-03,  9.3750E-01
22400, -2.013553E+01, -4.949746E-03,  9.6875E-01
22500, -7.418888E+00, -7.296522E-03,  9.3750E-01
22600, -2.526892E+01, -9.613081E-03,  9.3750E-01
22700, -2.273871E+01,  6.703969E-03,  9.2188E-01
22800, -5.187540E+01, -6.329658E-03,  9.0625E-01
22900, -1.929162E+01, -1.596306E-02,  9.0625E-01
23000,  4.387680E+00,  5.319155E-03,  9.5312E-01
23100,  3.595388E+00, -5.810825E-03,  9.2188E-01
23200, -1.444585E+01, -5.194630E-03,  9.0625E-01
23300, -2.216043E+01, -2.987717E-02,  8.7500E-01
23400,  1.902608E+00, -1.071645E-04,  9.3750E-01
23500, -1.693894E+01, -5.530101E-03,  9.2188E-01
23600, -1.306291E+01, -1.651002E-04,  8.9062E-01
23700,  5.188454E+00,  2.015599E-03,  9.3750E-01
23800,  7.269570E+00,  1.372811E-03,  9.5312E-01
23900, -1.211336E+01,  2.525302E-03,  9.0625E-01
24000,  7.473425E-01, -7.947097E-03,  8.9062E-01
24100, -1.986106E+01, -1.477537E-02,  9.0625E-01
24200, -2.802380E+01, -9.722731E-03,  9.2188E-01
24300, -4.837946E+00, -6.102459E-03,  9.0625E-01
24400, -1.824800E+01, -4.013283E-03,  9.5312E-01
24500, -2.151133E+01,  2.478509E-03,  9.0625E-01
24600, -1.446981E+01, -5.412601E-03,  8.5938E-01
24700, -1.509169E+01,  6.274052E-04,  9.3750E-01
24800, -1.666291E+01,  3.259473E-03,  9.5312E-01
24900, -2.021057E+01, -1.045380E-02,  9.3750E-01
25000, -1.343092E+01, -1.002198E-02,  9.0625E-01
25100, -6.988221E+00, -9.169620E-03,  9.0625E-01
25200, -1.052349E+01, -8.004562E-03,  9.3750E-01
25300,  4.958272E+00, -3.932717E-03,  9.3750E-01
25400, -5.399045E+00, -4.228340E-03,  9.5312E-01
25500, -5.946331E+00, -2.224270E-02,  8.4375E-01
25600, -1.416411E+01, -9.786018E-03,  9.2188E-01
25700, -2.126880E+01, -1.613622E-02,  8.7500E-01
25800,  8.154119E+00,  3.221441E-03,  9.0625E-01
25900, -1.704145E+00,  5.810207E-04,  9.5312E-01
26000, -6.695460E+00, -2.481605E-03,  9.6875E-01
26100, -1.969126E+01,  8.750493E-04,  9.6875E-01
26200, -2.835427E+01,  3.330565E-03,  9.0625E-01
26300, -1.207617E+01, -9.317375E-03,  8.7500E-01
26400, -1.542141E+00,  5.355165E-03,  9.8438E-01
26500, -8.327338E+00, -5.705468E-03,  8.7500E-01
26600, -1.009288E+01, -7.544057E-04,  9.3750E-01
26700,  1.920870E+00, -4.751873E-03,  9.2188E-01
26800, -1.642038E+01, -1.785749E-03,  9.3750E-01
26900, -7.590193E+00,  1.820276E-03,  8.9062E-01
27000, -1.655248E+01,  2.314701E-03,  8.9062E-01
27100, -2.333635E+01, -9.041680E-03,  8.9062E-01
27200, -3.582898E+00, -9.565704E-03,  9.3750E-01
27300, -4.118089E+01,  1.216579E-03,  9.3750E-01
27400, -2.084860E+01, -1.438967E-02,  9.0625E-01
27500, -7.874198E+00, -1.400180E-02,  8.7500E-01
27600, -1.001455E+01, -7.977718E-03,  9.3750E-01
27700, -5.455959E+00, -1.217086E-02,  9.0625E-01
27800, -2.476163E+01, -6.457210E-03,  9.3750E-01
27900, -7.039131E+00, -5.547162E-03,  9.3750E-01
28000, -6.185517E+00, -8.604771E-03,  8.7500E-01
28100, -1.192734E+01, -9.335162E-03,  8.9062E-01
28200,  9.745071E+00, -2.439772E-03,  9.2188E-01
28300,  1.095355E+01, -1.698619E-03,  9.0625E-01
28400,  8.390098E+00, -1.009321E-03,  9.5312E-01
28500,  7.978126E-01, -9.587347E-04,  9.2188E-01
28600, -1.328880E+01, -9.145432E-04,  9.5312E-01
28700,  4.883920E+00,  4.950356E-03,  9.3750E-01
28800,  2.579578E+00, -4.794771E-03,  9.8438E-01
28900,  1.821836E+00,  6.046283E-03,  9.8438E-01
29000,  2.892390E+01, -1.347719E-02,  9.0625E-01
29100,  2.922999E+00,  2.012982E-03,  9.5312E-01
29200,  1.732094E+00, -6.967769E-03,  9.3750E-01
29300,  7.656101E+00, -8.224835E-03,  9.3750E-01
29400, -4.242761E+00,  9.348012E-04,  9.6875E-01
29500,  1.283956E+01, -1.970622E-02,  8.5938E-01
29600,  4.724232E+01, -2.792610E-04,  9.0625E-01
29700,  5.299856E+00, -5.443875E-03,  9.2188E-01
29800,  1.341165E+01, -5.973144E-03,  9.5312E-01
29900, -2.336084E+00, -1.470754E-02,  9.2188E-01
30000, -7.460252E+00, -1.340897E-02,  8.7500E-01
30100,  9.678141E+00,  3.539096E-05,  9.6875E-01
30200,  8.352047E+00,  2.262548E-03,  9.2188E-01
30300, -8.046809E+00, -5.182049E-03,  9.2188E-01
30400, -2.190784E+01, -2.212528E-02,  8.9062E-01
30500, -3.701250E+00, -6.968227E-03,  9.5312E-01
30600,  3.582943E+00, -8.444377E-03,  9.3750E-01
30700,  1.863247E+01,  1.077343E-03,  9.5312E-01
30800, -2.201622E+00, -1.086709E-02,  9.0625E-01
30900, -2.098330E+00, -1.039284E-02,  9.0625E-01
31000,  4.946711E+00, -1.231701E-02,  8.7500E-01
31100, -2.660823E-01, -7.456792E-03,  8.9062E-01
31200,  1.247869E+01,  6.745704E-04,  9.5312E-01
31300, -1.144552E+01,  5.515264E-04,  1.0000E+00
31400,  6.435752E+00, -4.707157E-03,  9.5312E-01
31500,  1.052213E+01, -6.127621E-03,  9.5312E-01
31600,  1.615280E+01, -4.729488E-03,  9.3750E-01
31700,  1.139071E+01, -6.849929E-04,  9.3750E-01
31800,  1.229879E+01, -3.158766E-03,  9.5312E-01
31900,  9.652930E+00, -3.899172E-03,  9.2188E-01
32000, -1.103800E+01, -2.082868E-03,  9.3750E-01
32100, -4.198286E+00, -3.963604E-04,  9.2188E-01
32200, -2.502002E+00, -4.151621E-03,  9.5312E-01
32300,  3.449948E+00,  5.951340E-03,  9.3750E-01
32400,  5.728668E+00, -2.092699E-03,  9.6875E-01
32500, -6.836057E+00, -6.238448E-03,  8.4375E-01
32600, -5.898921E+00,  2.397704E-04,  9.2188E-01
32700,  2.707931E+00,  1.150303E-03,  9.5312E-01
32800,  1.617928E+01,  3.565051E-03,  9.3750E-01
32900, -1.505923E+01,  3.831623E-03,  9.2188E-01
33000,  7.554582E+00, -1.501001E-02,  8.9062E-01
33100,  1.382644E+01, -7.588423E-03,  9.5312E-01
33200,  4.334284E+00, -2.310277E-03,  8.9062E-01
33300,  2.655423E+01,  1.801314E-02,  9.3750E-01
33400, -7.179368E-01, -5.637854E-03,  9.3750E-01
33500, -1.430762E+01, -1.433476E-02,  9.2188E-01
33600,  2.476526E+00,  8.306850E-04,  9.3750E-01
33700,  3.092915E+01,  4.693015E-03,  9.2188E-01
33800,  2.015475E+01, -7.880308E-03,  9.3750E-01
33900,  5.814070E+00, -2.293425E-03,  9.3750E-01
34000,  3.226996E+00,  1.872412E-03,  9.6875E-01
34100,  1.103172E+01, -2.119333E-02,  9.2188E-01
34200,  3.272333E+00, -1.880926E-02,  9.3750E-01
34300,  6.444596E+00, -9.125924E-03,  9.2188E-01
34400,  4.521761E+00, -2.048973E-03,  9.5312E-01
34500, -2.837719E+01, -2.477308E-03,  9.5312E-01
34600,  1.102468E+01, -3.023383E-03,  9.5312E-01
34700,  6.531224E+00, -1.512399E-03,  9.2188E-01
34800, -1.298313E+01,  5.346709E-04,  9.5312E-01
34900,  5.871756E+00,  4.782869E-03,  9.0625E-01
35000,  3.774942E+00,  3.812648E-04,  9.5312E-01
35100,  1.740846E+00, -9.507998E-03,  9.3750E-01
35200, -2.983484E+00, -6.815587E-03,  9.3750E-01
35300,  1.375549E+00,  3.097387E-03,  9.5312E-01
35400,  3.536958E+01,  1.436145E-03,  9.6875E-01
35500,  9.223991E+00, -8.261455E-03,  8.9062E-01
35600, -1.035530E+01, -1.540010E-02,  9.3750E-01
35700,  1.159540E+00,  4.974566E-05,  9.8438E-01
35800,  2.208920E+01, -4.075515E-03,  9.3750E-01
35900, -1.043022E+01,  5.786933E-03,  9.3750E-01
36000, -4.278054E+00, -1.529039E-02,  9.5312E-01
36100,  1.056575E+01, -1.829905E-03,  9.2188E-01
36200,  4.190860E+00,  1.013206E-04,  9.3750E-01
36300,  1.153628E+00,  7.401037E-04,  9.8438E-01
36400, -1.163158E+01, -8.221274E-03,  9.2188E-01
36500,  1.368968E+01,  3.619960E-04,  9.8438E-01
36600,  1.232161E+01, -1.010522E-03,  8.7500E-01
36700,  2.303493E+01, -9.378947E-03,  9.3750E-01
36800, -2.226671E+01, -1.270502E-03,  9.3750E-01
36900,  1.006548E+00,  6.024953E-03,  9.5312E-01
37000,  6.822878E+00, -3.007588E-03,  9.0625E-01
37100, -5.249040E+00, -3.404644E-03,  9.3750E-01
37200, -1.949123E+00, -1.009643E-03,  9.6875E-01
37300,  1.955162E+01,  5.101588E-03,  9.2188E-01
37400, -9.012043E+00,  5.198356E-04,  1.0000E+00
37500,  1.981030E+01, -2.869755E-03,  9.5312E-01
37600,  5.085683E+01, -4.528543E-03,  9.0625E-01
37700,  2.042174E+01,  4.159548E-03,  9.5312E-01
37800, -1.347107E+01, -2.160176E-02,  9.2188E-01
37900, -2.579664E+01, -3.648663E-03,  9.5312E-01
38000,  9.346308E+00, -1.238796E-02,  8.9062E-01
38100,  8.453218E-01, -7.211367E-03,  9.2188E-01
38200,  1.086579E+00, -1.814939E-02,  9.5312E-01
38300,  3.070589E+01, -6.471073E-03,  9.6875E-01
38400,  1.833508E+01,  2.300088E-03,  9.3750E-01
38500,  2.620954E+00, -5.427861E-03,  8.9062E-01
38600,  6.345716E+00, -8.433599E-03,  9.0625E-01
38700,  8.294230E+00, -1.093058E-02,  8.9062E-01
38800, -2.276893E+01,  1.264417E-03,  9.5312E-01
38900,  1.738354E+01, -3.345983E-03,  9.6875E-01
39000,  4.700396E+01, -3.518225E-03,  9.5312E-01
39100,  4.724598E+01,  7.176941E-03,  9.3750E-01
39200, -2.454994E+01, -3.086769E-03,  9.0625E-01
39300,  1.932812E+01,  3.614919E-03,  9.6875E-01
39400,  3.090170E+01,  1.527719E-03,  9.5312E-01
39500,  3.182723E+01, -4.675219E-03,  8.9062E-01
