# step, gen_loss, dis_loss, train_acc
10700, -6.471273E+00, -1.640794E-03,  9.3750E-01
10800,  1.849010E+01, -3.545428E-02,  8.5938E-01
10900, -2.168445E+00, -2.388677E-02,  8.5938E-01
11000,  5.205421E+00, -3.271427E-02,  8.7500E-01
11100, -3.769251E+00, -1.294191E-02,  8.4375E-01
11200,  4.002751E+00, -7.241177E-04,  8.9062E-01
11300,  5.648643E+00, -1.157226E-02,  9.0625E-01
11400, -5.588098E-02, -2.354723E-03,  8.7500E-01
11500,  2.873527E+00, -1.323369E-02,  8.4375E-01
11600,  2.822236E+00, -1.338350E-02,  8.7500E-01
11700,  1.290480E+01, -2.305769E-02,  9.2188E-01
11800, -6.014246E+00, -2.329307E-02,  8.5938E-01
11900,  1.639156E-01, -1.690909E-02,  9.0625E-01
12000, -2.060470E+01, -7.110801E-03,  9.2188E-01
12100, -1.502839E+00, -1.228545E-02,  8.5938E-01
12200, -1.705623E-01, -2.219429E-02,  8.7500E-01
12300, -9.555465E+00, -8.473763E-03,  8.9062E-01
12400, -9.280891E-01, -3.012062E-02,  8.4375E-01
12500,  9.509171E+00, -8.992435E-03,  9.3750E-01
12600,  7.134545E+00, -2.465773E-02,  8.5938E-01
12700,  1.802543E+00, -2.530435E-02,  8.5938E-01
12800,  3.582280E+00, -2.750963E-02,  8.5938E-01
12900,  3.049893E+00, -1.021151E-02,  9.0625E-01
13000, -2.636102E+00, -2.345114E-02,  9.0625E-01
13100,  3.378255E-01, -2.216402E-02,  8.1250E-01
13200, -8.090348E+00, -1.765120E-02,  9.0625E-01
13300,  9.002035E+00,  6.227097E-03,  9.2188E-01
13400,  3.143504E+00, -7.682595E-03,  9.2188E-01
13500,  4.813079E+00, -3.241943E-03,  9.2188E-01
13600,  9.102549E-01, -3.533229E-02,  9.2188E-01
13700, -7.179461E+00, -2.724873E-02,  9.0625E-01
13800,  5.118933E+00, -1.874089E-02,  8.7500E-01
13900,  2.582993E+00, -1.686639E-02,  9.0625E-01
14000, -2.482672E+00, -2.517154E-02,  8.4375E-01
14100,  7.012442E+00, -4.814357E-03,  8.7500E-01
14200,  1.469007E+00, -2.129211E-02,  9.3750E-01
14300,  4.658716E+00,  2.653040E-03,  8.7500E-01
14400,  6.272589E+00, -9.967444E-03,  9.0625E-01
14500, -9.605325E-01, -3.418903E-02,  8.9062E-01
14600,  9.245543E+00, -1.644158E-02,  9.3750E-01
14700, -9.581115E+00, -2.837306E-02,  9.0625E-01
14800,  3.381653E+00, -1.340617E-02,  9.0625E-01
14900,  1.980360E+01, -1.683746E-02,  8.7500E-01
15000, -9.318014E+00, -4.406007E-02,  8.7500E-01
15100, -4.947552E-02, -3.389654E-03,  9.2188E-01
15200,  3.939121E+00,  4.331116E-05,  9.2188E-01
15300,  2.559758E+01, -4.364336E-02,  7.9688E-01
15400,  1.281699E+00,  3.103442E-03,  9.0625E-01
15500,  2.058415E+00, -2.866654E-02,  8.4375E-01
15600, -4.877946E+00, -1.288217E-02,  8.9062E-01
15700,  3.734151E-01, -1.039147E-02,  9.0625E-01
15800,  9.012548E+00, -4.071210E-03,  9.2188E-01
15900,  8.169472E+00,  4.432154E-03,  9.3750E-01
16000,  5.103698E+00, -1.855160E-02,  9.0625E-01
16100,  7.869298E+00, -4.656206E-02,  8.7500E-01
16200, -7.752186E+00, -2.164843E-02,  8.7500E-01
16300,  4.246875E+00, -2.159093E-02,  8.2812E-01
16400, -2.484244E+00, -1.855552E-02,  9.0625E-01
16500,  1.094944E+00, -3.212001E-02,  8.7500E-01
16600,  3.576423E+00, -2.043042E-02,  8.9062E-01
16700,  1.278841E+01, -2.037416E-02,  8.5938E-01
16800, -3.263898E-01,  4.612068E-03,  8.5938E-01
16900,  5.059434E+00, -1.208461E-02,  8.7500E-01
17000,  6.768074E+00, -1.275549E-03,  9.3750E-01
17100,  2.597040E+00,  1.235854E-02,  9.3750E-01
17200, -7.692377E+00, -1.865777E-02,  9.2188E-01
17300,  4.231414E+00, -1.928263E-02,  8.9062E-01
17400,  3.207051E+00, -1.232797E-02,  9.2188E-01
17500, -2.982773E+00,  2.204617E-03,  8.9062E-01
17600,  4.964882E+00, -1.561059E-02,  8.5938E-01
17700,  4.689227E+00, -2.450477E-02,  8.9062E-01
17800,  8.947895E+00, -1.629656E-02,  9.3750E-01
17900, -3.564003E+00, -2.714587E-02,  8.7500E-01
18000,  7.712567E+00, -3.978845E-03,  9.2188E-01
18100,  2.653265E+00, -3.803402E-02,  8.2812E-01
18200, -5.448376E+00, -1.029333E-02,  9.3750E-01
18300, -1.273502E+00, -4.800836E-03,  8.9062E-01
18400,  1.547725E+00, -1.027789E-02,  9.0625E-01
18500, -4.644093E+00, -1.407563E-02,  8.9062E-01
18600,  2.985586E+00, -1.473753E-02,  9.0625E-01
18700, -1.595257E+00, -2.177212E-02,  8.7500E-01
18800,  9.116693E-01, -3.947196E-02,  8.5938E-01
18900, -2.592513E+00, -1.056887E-03,  9.3750E-01
19000,  7.511908E+00, -2.224002E-03,  9.3750E-01
19100,  1.291968E+00,  1.519575E-03,  9.2188E-01
19200,  9.113613E+00, -1.923894E-02,  8.7500E-01
19300,  1.507713E+01, -2.986846E-02,  8.7500E-01
19400,  3.896146E+00, -4.078886E-03,  9.2188E-01
19500,  1.283850E+01, -3.710792E-02,  7.8125E-01
19600,  6.080034E+00, -9.114539E-03,  9.2188E-01
19700,  7.439986E+00, -3.749854E-03,  9.0625E-01
19800,  7.515533E+00, -7.021346E-03,  9.0625E-01
19900,  2.163555E+00, -1.057693E-02,  8.9062E-01
20000,  6.637518E+00, -4.044957E-02,  8.9062E-01
20100,  3.953129E+00, -5.710368E-03,  9.0625E-01
20200,  6.371512E+00, -3.852408E-03,  9.3750E-01
20300, -4.723975E+00, -2.689953E-02,  9.2188E-01
20400, -5.162459E+00, -1.156533E-02,  9.2188E-01
20500,  1.064041E+00, -2.520909E-02,  8.7500E-01
20600, -3.276047E+00, -9.268524E-03,  8.9062E-01
20700,  8.376201E+00, -1.481109E-02,  8.9062E-01
20800, -6.074248E+00, -4.841867E-02,  8.2812E-01
20900, -3.236360E+00, -3.795557E-03,  9.3750E-01
21000,  3.176558E+00, -1.295993E-02,  8.5938E-01
21100,  1.147008E+00, -1.406196E-02,  9.0625E-01
21200, -7.561480E+00, -1.489983E-02,  9.0625E-01
21300,  2.959255E+00,  3.364813E-04,  9.0625E-01
21400,  8.658509E+00, -6.362129E-03,  8.9062E-01
21500,  1.155253E+01, -1.023031E-02,  9.3750E-01
21600,  5.254167E+00, -2.436150E-02,  8.9062E-01
21700, -7.767131E+00, -2.787616E-02,  8.7500E-01
21800,  1.664856E+00, -3.282114E-02,  8.4375E-01
21900,  2.159372E+00, -5.780718E-02,  8.1250E-01
22000,  7.780250E+00, -9.255115E-03,  9.5312E-01
22100,  1.117748E+00, -2.751491E-02,  8.9062E-01
22200, -2.386583E-01, -1.360171E-02,  8.7500E-01
22300,  2.683290E+00, -1.849334E-02,  8.7500E-01
22400,  8.390434E+00, -1.089943E-02,  9.0625E-01
22500, -1.642938E-01,  1.038095E-03,  9.8438E-01
22600,  1.548472E+00, -2.619793E-02,  8.9062E-01
22700,  4.628069E+00, -2.451264E-02,  8.5938E-01
22800,  8.392667E+00, -7.988267E-03,  8.7500E-01
22900, -3.223853E-01, -1.948257E-02,  9.0625E-01
23000,  3.128240E+00, -3.809420E-02,  8.7500E-01
23100,  2.243375E+00, -4.182915E-02,  8.5938E-01
23200, -6.123946E-01, -3.689172E-02,  8.2812E-01
23300, -4.851548E+00, -1.351926E-02,  9.3750E-01
23400,  6.675366E+00, -3.537644E-02,  8.5938E-01
23500, -1.161251E+01, -1.372878E-02,  9.0625E-01
23600, -2.394949E+00, -4.156645E-02,  8.2812E-01
23700, -3.571741E+00, -1.280085E-02,  9.0625E-01
23800,  4.524532E-01, -1.744334E-02,  8.7500E-01
23900, -2.464634E+00, -4.784839E-02,  8.2812E-01
24000, -3.039115E+00,  7.822501E-03,  9.0625E-01
24100, -2.080235E+00, -3.443968E-03,  9.3750E-01
24200, -2.378827E+00, -1.992722E-02,  8.9062E-01
24300,  3.049392E-01, -3.194425E-02,  9.0625E-01
24400,  1.322898E-01, -2.116126E-02,  8.5938E-01
24500,  3.754092E+00, -2.430253E-02,  9.2188E-01
24600, -2.884883E-01, -1.843677E-02,  9.0625E-01
24700,  2.464453E+00, -2.370317E-03,  9.3750E-01
24800,  1.309096E+00,  8.738998E-03,  8.9062E-01
24900,  6.448460E-01, -2.896358E-03,  9.3750E-01
25000,  8.864883E+00, -2.092055E-02,  8.7500E-01
25100,  7.556007E+00, -4.747900E-02,  8.5938E-01
25200, -5.396556E+00, -2.358171E-02,  8.4375E-01
25300, -1.892240E+00, -1.434521E-02,  9.2188E-01
25400,  7.057142E+00, -2.113396E-02,  9.2188E-01
25500, -1.072480E+00, -5.391096E-02,  8.1250E-01
25600, -7.672937E-01, -2.516392E-03,  8.9062E-01
25700,  2.664276E+00, -9.413020E-03,  9.3750E-01
25800,  5.880591E+00, -1.039984E-02,  9.2188E-01
25900,  8.724806E+00,  3.374792E-03,  8.9062E-01
26000,  3.902192E+00, -2.783504E-02,  9.0625E-01
26100, -1.238042E+00, -1.446588E-02,  9.5312E-01
26200,  7.936003E+00, -7.851989E-03,  9.2188E-01
26300,  3.585672E+00, -2.652343E-02,  8.5938E-01
26400,  7.823758E-01, -3.696292E-02,  8.7500E-01
26500,  1.382949E+01, -3.682635E-03,  8.9062E-01
26600,  3.918546E+00, -1.347284E-02,  9.3750E-01
26700,  2.427927E+00, -2.163751E-02,  9.2188E-01
26800, -2.275151E+00, -5.759783E-03,  9.3750E-01
