# step, gen_loss, dis_loss, train_acc
15200, -3.749774E+00,  1.577751E-02,  7.3438E-01
15300, -3.518729E+00,  1.120962E-02,  8.7500E-01
15400, -4.011641E+00,  9.767178E-03,  8.1250E-01
15500, -4.245891E+00,  5.660802E-03,  7.9688E-01
15600, -3.839401E+00, -2.592244E-03,  7.8125E-01
15700, -3.805075E+00,  8.383794E-02,  8.2812E-01
15800, -3.359123E+00,  1.284776E-02,  8.2812E-01
15900, -2.645186E+00,  6.842109E-02,  7.5000E-01
16000, -1.174587E+00,  8.803150E-02,  7.8125E-01
16100, -9.237598E-01,  5.273898E-02,  8.7500E-01
16200, -1.503125E-01,  1.400517E-02,  7.9688E-01
16300, -3.871623E-01,  3.441326E-02,  7.6562E-01
16400,  4.081285E-02,  1.142241E-02,  7.8125E-01
16500, -3.187759E-01,  1.541584E-02,  8.4375E-01
16600, -2.772354E-01,  7.441714E-03,  8.4375E-01
16700, -7.091761E-01,  5.722766E-02,  7.5000E-01
16800, -3.444514E-01,  2.960243E-02,  8.1250E-01
16900, -1.093690E+00,  3.246089E-02,  8.5938E-01
17000, -1.550711E+00,  1.258410E-02,  8.9062E-01
17100, -1.195383E+00,  4.164718E-02,  7.3438E-01
17200, -2.538846E+00,  3.694743E-02,  8.1250E-01
17300, -1.546478E+00,  2.951018E-02,  8.4375E-01
17400, -1.123095E+00,  6.628894E-02,  8.7500E-01
17500, -2.917686E-01,  7.587526E-02,  7.6562E-01
17600, -3.031620E-01,  9.952427E-02,  8.4375E-01
17700, -1.061378E-01,  7.033399E-02,  7.8125E-01
17800,  2.318305E-01,  6.791980E-02,  7.9688E-01
17900,  6.647989E-02,  5.716541E-02,  7.3438E-01
18000,  1.953169E-01,  4.438883E-02,  7.0312E-01
18100,  2.702608E-01,  1.157666E-01,  7.6562E-01
18200,  8.695676E-01,  2.159422E-02,  7.6562E-01
18300,  6.365094E-01,  3.220037E-02,  7.8125E-01
18400,  6.696470E-01,  2.504591E-02,  8.1250E-01
18500,  1.098766E+00,  3.224035E-02,  7.5000E-01
18600,  1.290757E-01,  1.385132E-02,  6.5625E-01
18700,  5.278615E-01,  4.088182E-02,  7.0312E-01
18800,  2.340036E-01,  2.595026E-02,  8.2812E-01
18900,  4.457218E-01,  2.533297E-02,  7.8125E-01
19000,  8.682178E-01,  4.073267E-02,  8.1250E-01
19100,  5.944349E-01,  1.773202E-02,  8.2812E-01
19200,  3.823490E-01,  5.432766E-03,  8.7500E-01
19300,  1.085903E+00,  1.295224E-02,  9.3750E-01
19400,  9.463500E-01,  1.477613E-02,  9.0625E-01
19500,  9.562874E-01,  3.332272E-04,  8.1250E-01
19600,  6.655434E-01,  2.958536E-02,  8.7500E-01
19700,  1.693167E-01,  1.588618E-02,  7.9688E-01
19800, -1.604007E-01,  1.721163E-02,  8.9062E-01
19900, -7.254381E-01,  1.554999E-02,  7.1875E-01
20000, -4.478981E-01,  2.103958E-02,  8.7500E-01
20100, -7.463676E-01,  4.916318E-02,  8.5938E-01
20200, -1.178292E+00,  6.886570E-02,  8.2812E-01
20300, -1.138767E+00,  6.029075E-02,  7.8125E-01
20400, -1.114223E+00,  5.983806E-02,  8.7500E-01
20500, -6.087561E-01,  2.081855E-02,  8.2812E-01
20600, -1.454268E+00,  1.910535E-02,  8.7500E-01
20700, -5.566238E-01,  2.206033E-02,  8.5938E-01
20800, -4.828491E-01,  2.205830E-02,  7.9688E-01
20900,  8.660772E-02,  8.254020E-03,  7.1875E-01
21000,  6.324700E-01, -5.853549E-04,  7.9688E-01
21100,  1.433816E+00,  1.309219E-02,  7.8125E-01
21200,  1.083733E+00,  1.745924E-02,  8.5938E-01
21300,  4.855692E-01,  1.436807E-02,  8.1250E-01
21400,  5.022190E-03,  2.460731E-02,  8.4375E-01
21500,  4.279048E-01,  1.554300E-02,  8.5938E-01
21600,  6.309375E-01,  3.266282E-02,  7.9688E-01
21700,  6.598713E-01,  3.391810E-02,  7.9688E-01
21800,  4.406071E-01,  5.563381E-02,  7.5000E-01
21900,  2.264935E-01,  1.043365E-01,  7.5000E-01
22000,  1.992714E-01,  1.013099E-01,  7.3438E-01
22100,  1.285017E-01,  5.637459E-02,  7.5000E-01
22200,  1.248239E-01,  9.329720E-02,  7.0312E-01
22300, -9.230319E-02,  4.416401E-02,  7.0312E-01
22400,  1.592749E-01,  2.150445E-02,  7.9688E-01
22500,  5.211161E-01,  1.746580E-02,  7.6562E-01
22600, -2.449485E-02,  5.010183E-02,  6.7188E-01
22700, -3.591426E-01,  1.855853E-02,  8.5938E-01
22800, -8.525432E-01,  7.316665E-02,  7.6562E-01
22900, -3.637306E-02,  3.563895E-02,  7.6562E-01
23000,  4.374931E-01,  3.186565E-02,  7.6562E-01
23100, -5.652480E-01,  3.157661E-02,  8.4375E-01
23200, -1.853458E-01,  1.833700E-02,  7.8125E-01
23300,  9.416938E-02,  5.372212E-02,  7.6562E-01
23400,  1.528752E+00,  8.007161E-03,  8.1250E-01
23500, -6.117014E-01,  4.703382E-02,  8.4375E-01
