# step, gen_loss, dis_loss, train_acc
10700,  4.289178E-01, -2.030443E-01,  7.8125E-01
10800,  3.449715E-01, -2.169667E-01,  8.2812E-01
10900,  3.995422E-01, -1.712561E-01,  8.5938E-01
11000,  4.308274E-01, -1.621033E-01,  8.5938E-01
11100,  3.487747E-01, -1.653911E-01,  9.3750E-01
11200,  5.022015E-01, -2.391876E-01,  8.9062E-01
11300,  4.091728E-01, -2.305437E-01,  8.2812E-01
11400,  4.358901E-01, -1.761872E-01,  8.9062E-01
11500,  4.886764E-01, -2.007919E-01,  8.5938E-01
11600,  2.953598E-01, -1.571107E-01,  9.3750E-01
11700,  3.975085E-01, -1.915268E-01,  8.9062E-01
11800,  3.933352E-01, -1.944535E-01,  8.2812E-01
11900,  3.398423E-01, -1.715847E-01,  8.9062E-01
12000,  4.150451E-01, -1.957623E-01,  9.0625E-01
12100,  3.992922E-01, -1.588426E-01,  8.5938E-01
12200,  3.047169E-01, -2.108736E-01,  9.0625E-01
12300,  3.677617E-01, -2.435162E-01,  8.9062E-01
12400,  3.735325E-01, -1.245996E-01,  8.5938E-01
12500,  3.968251E-01, -1.923824E-01,  8.9062E-01
12600,  4.165336E-01, -2.498842E-01,  8.7500E-01
12700,  3.593235E-01, -1.916005E-01,  8.9062E-01
12800,  3.784277E-01, -1.373842E-01,  8.7500E-01
12900,  5.000830E-01, -1.833998E-01,  9.0625E-01
13000,  4.089271E-01, -2.242237E-01,  8.5938E-01
13100,  4.054680E-01, -1.449871E-01,  9.3750E-01
13200,  3.411207E-01, -2.364400E-01,  8.9062E-01
13300,  2.770869E-01, -1.675692E-01,  8.4375E-01
13400,  3.624528E-01, -1.694442E-01,  9.0625E-01
13500,  3.391697E-01, -1.778797E-01,  9.2188E-01
13600,  3.138126E-01, -1.261459E-01,  8.5938E-01
13700,  3.806137E-01, -1.597315E-01,  9.0625E-01
13800,  2.350036E-01, -1.667400E-01,  8.7500E-01
13900,  3.958125E-01, -1.916020E-01,  9.2188E-01
14000,  3.860476E-01, -1.838145E-01,  9.0625E-01
14100,  2.844748E-01, -1.484538E-01,  8.5938E-01
14200,  3.567050E-01, -1.410258E-01,  8.9062E-01
14300,  2.232472E-01, -1.129122E-01,  9.3750E-01
14400,  2.442225E-01, -2.179040E-01,  8.5938E-01
14500,  4.280403E-01, -2.134776E-01,  8.7500E-01
14600,  1.652492E-01, -1.384112E-01,  9.3750E-01
14700,  2.433721E-01, -1.207875E-01,  8.9062E-01
14800,  2.840918E-01, -1.537325E-01,  9.3750E-01
